Worker Id,User quit ?,Worker Score,Worker Experience,Years Programming,Worker Gender,Worker Age,Worker Country,Prog Language,Learned on,#HITs,#Questions Answered,#Yes,#No's,#IDK,Difficulty Average,Confidence Average,Answer Duration Average,Day of most answers,#Expected Yes,#Expected No's,Optimism(Yes'/Expected Yes's),Pessimism(No'/Expected No's),#True Positives,#True Negatives,#False Positives,#False Negatives,#IDK2,Total,,,
1453cG2A5a1-95,Failed Test,20,Other Lawyer,1,Female,40,USA,Java,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
45eG-8c6C9-9-9,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
604Cc-7a0e3-5-9,Quit,-1,Other legal assistant,0,Female,43,usa,none,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
898aE-5a-7c5-3-1,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
926GE-6e-2A6-3-5,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
69EC6g-8C05-7,Failed Test,-1,Other Librarian,2,Female,27,United States,HTML,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
295aa4C1C1-90,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
88Ci8c-4a70-1,Failed Test,-1,Other Machinist,1,Male,21,Canada,G-Code,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
582GG-6a-7c31-1:310Ei-2a5i-4-17,Completed Tasks,100,Other Manager,10,Male,53,India,R,University,8,24,6,17,1,2,3,842.279875,2,5,19,1.2,0.894736842,3,15,3,2,1,24,,,2
945ea4i-9i-1-7-5,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1490EE-7g3E-4-82,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
115Ca2i0i2-2-1,Failed Test,-1,Other Massage Therapist,0,Female,28,usa,none,Other n/a,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1048Ea2C5E34-1,Failed Test,0,Other Mturk,1,Male,30,USA,CSS,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
254II7I-2E959,Failed Test,20,Other MTurk Worker,0,Female,62,US,none,Other no,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
43CC4C7e-8-5-1,Failed Test,20,Other MTurk Worker,0,Female,62,US,none,Other no,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
253eC6A-1a9-75,Failed Test,0,Other mturk worker,0,Female,52,US,none,Other no knowledge,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
77Eg-3C-7G-4-93,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1043CE8i-9i-16-2,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
340aE6A-7i-2-72,Failed Test,-1,Other mturk worker,0,Female,29,USA,none,Other I haven't,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1403ic-1G0c4-50,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
38EA5E0e-15-3,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
121gI8a7i-50-5,Failed Test,-1,Other Mturker,0,Female,26,USA,none,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
141iE9c2c18-9,Failed Test,20,Other MTurker,1,Female,35,USA,none,"High School,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
399eA-5a-3e-3-17,Failed Test,20,Other N/A,0,Male,22,USA,None,Other None,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
0Ag-3I5g2-33,Failed Test,-1,Other NA,0,Male,23,usa,NA,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
864Eg1e0E-7-68,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
52gE-4E4a0-4-7,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
295cG-9a-5I-139,Failed Test,40,Other Network Administrator,4,Male,28,United States,PHP,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1123aE-7i4I-9-70,Failed Test,20,Other Newbie,0,Female,35,USA,None,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1272Eg7C7C073,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
167IC9C8A02-9,Failed Test,0,Other none,0,Female,24,united states,none,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1025ci-3E3c1-8-7,Failed Test,-1,Other none,0,Male,40,United States,none,Other did not,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
430Gc9g3e-441,Failed Test,40,Other none,0,Female,34,United States,n/a,Other none,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
734CE-1i9e09-1,Failed Test,-1,Other None,0,Male,31,USA,None,Other Never,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
14iE5C-5e-5-5-8,Failed Test,0,Other online entrepreneur,0,Male,46,USA,I don't use any,Other I didn't learn any code,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
197Ee9c4i438,Completed Tasks,60,Other Online learner,1,Female,32,USA,Python,Web,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
523cc5g7e-1-58,Failed Test,0,Other Operator,1,Male,30,United States,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
95IC-1g3G137,Failed Test,20,Other Paraprofessional,1,Female,31,USA,Java,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1117AG3e4C-92-7,Completed Tasks,100,Other Part-time work,2,Female,36,USA,PHP,"High School,University",1,2,2,0,0,3,4,91.5765,2,1,1,2,0,1,0,1,0,0,2,,,2
122Ae5G4g68-1,Failed Test,20,"Other Past developer, now manager",20,Male,46,USA,"VB, HTML, PHP",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1653GA2i7G400,Failed Test,-1,Other person,0,Female,27,united states,none,Other no where,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
579AC4a8C-229,Failed Test,40,Other physician,1,Female,28,USA,pascal,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
216Ae8A6c-5-69,Completed Tasks,100,Other Physicist,20,Male,35,US,c++,"High School,University",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
208Ic-2C0G2-11,Completed Tasks,100,Other Physicist,20,Male,35,US,c++,"High School,University",3,9,1,8,0,2,3,415.6298889,1,1,8,1,1,0,7,1,1,0,9,,,2
663Eg0E6G90-1,Completed Tasks,100,Other Professor,15,Female,39,US,Python,University,3,6,1,2,3,2,2,427.3563333,2,1,5,1,0.4,0,2,1,0,3,6,,,2
562ag5I-9E-7-5-6,Completed Tasks,100,Other Professor,30,Male,52,US,Java,University,3,8,2,6,0,3,4,300.19875,2,2,6,1,1,2,6,0,0,0,8,,,2
456Ag-2G4g39-6,Failed Test,-1,Other PROGRAMMER,2,Female,27,INDIA,JAVA,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
68Ea0c-2G708,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
44Ca1C8I-2-46,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
80Ee7C-5E103,Failed Test,40,Other Project Coordinator,2,Male,41,India,PHP,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
644cI8c-3E665,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
110iC-5a-6I0-8-6,Failed Test,-1,Other PT Worker,0,Male,48,USA,0,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
697CC-5I0g-169,Failed Test,-1,Other Published Writer,0,Female,49,USA,I am not a programmer.,Other Not Applicable,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
415gC7C7C8-88,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
113cc-7E-8C-270,Failed Test,0,Other QA,1,Female,25,england,C,Other work,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
247iI-1a-8i-2-2-3,Completed Tasks,80,Other Recent Graduate,7,Female,22,USA,Java,"High School,University,Web",1,3,0,3,0,1,4,94.52066667,1,0,3,0,1,0,3,0,0,0,3,,,2
561ag2A0g9-3-8,Quit,-1,Other Receptionist,0,Female,24,USA,None,Other don't know but am interested,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1182ie2a4g-5-1-5,Failed Test,0,Other Research Assistant,2,Female,23,USA,"Python, Html","University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
7cI-7G5A667,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
80GI0A2a81-7,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
12EI0G-7E577,Failed Test,40,Other Retired,3,Male,67,India,HTML,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
537Cg0e-7E-5-68,Quit,100,Other Retired,30,Female,62,USA,C,University,2,3,0,2,1,5,1,981.6523333,2,0,3,0,0.666666667,0,2,0,0,1,3,,,2
293iG4A-3I005,Completed Tasks,80,Other Retired,30,Female,62,USA,C,University,1,3,2,1,0,2,3,243.607,1,1,2,2,0.5,1,1,1,0,0,3,,,2
106EC-9i-4a-718,Completed Tasks,80,Other retired,35,Female,67,USA,"Java, C","University,Other Java while on the job",1,2,1,1,0,1,5,597.111,5,1,1,1,1,1,1,0,0,0,2,,,2
1292IE7c-6g32-5,Completed Tasks,100,Other Retired Computer Programmer,30,Male,61,US,"none at present, most C and ksh in past, C++,","High School,University",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
67AI-8G5A71-3:163Aa0i0a963:161eg5c5I-649,Completed Tasks,100,Other Retired Computer Programmer,30,Male,61,US,"none at present, most C and ksh in past, C++,","High School,University,Other Leanred more experts at work",8,20,4,12,4,2,3,2841.43485,5,8,12,0.5,1,3,8,1,4,4,20,,,2
225CE4C1C52-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
547gI1C-4g119,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
561ii4G9I9-58,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
393gE6C1e-964,Completed Tasks,60,Other Retired Developer,20,Female,41,USA,Various,"University,Web,Other Hobbyist",2,6,1,5,0,2,4,249.4765,2,0,6,0,0.833333333,0,5,1,0,0,6,,,2
63GI-8C5a906:400EE-2a-6c-4-89,Completed Tasks,80,Other retired developer,50,Male,72,usa,"vbs, c/c++, autoit","University,Other private",2,6,2,4,0,3,3,1214.8455,4,2,4,1,1,1,3,1,1,0,6,,,2
904Ae3I9i389,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
23IG-1e9A95-1,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
364ii-1g9i-74-8,Failed Test,-1,Other Retired SW Engineer,20,Male,60,USA,Javascript,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
455ca3C-4C-501,Failed Test,40,Other re-tooling,1,Male,55,USA,"java, javascript",Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
49AG-6G0c270,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
20Ac6I0e-12-8,Failed Test,40,Other sales manager,0,Male,37,usa,none,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
263AI5C-9c0-78,Completed Tasks,60,Other Sales Manager,4,Male,31,USA,VBA,University,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
569gI-7a-9c17-2,Failed Test,40,Other Self employed,0,Female,35,United States,None,Other No experience,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
305gC5E5G-7-36,Failed Test,-1,Other Self employed,0,Female,33,USA,None,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
945eg8c3A220,Completed Tasks,80,Other Self Employed,2,Male,25,INDIA,"Java , C , .net",University,1,3,0,0,3,4,0,156.4326667,2,0,3,0,0,0,0,0,0,3,3,,,2
133Eg9G-5I-7-6-5,Failed Test,0,Other self employed,3,Female,34,india,C++,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
792CE7a2a8-20,Failed Test,0,Other self employed/unemployed,0,Female,27,usa,html but for minor things like bolding and linking,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1164Ac-1A6E-19-8,Quit,60,Other Self-learning,1,Male,31,USA,"Javascript, Ruby",Web,1,1,0,0,1,5,0,71.758,2,0,1,0,0,0,0,0,0,1,1,,,2
872GC4a2I3-65,Failed Test,-1,Other some knowledge of software,2,Female,26,United States,BASIC,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1199gG-2a-9I-60-7,Quit,60,Other Some programming in school,3,Male,26,United States,VBA,"University,Web",1,1,0,0,1,4,0,402.085,2,0,1,0,0,0,0,0,0,1,1,,,2
1623GC7c8c9-37,Quit,80,Other Stat Analyst,2,Male,25,USA,SAS,"High School,University,Web",2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1087iG9I9c-7-20,Failed Test,20,Other stay at home mom,1,Female,26,USA,english,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
316CE-4a1a36-2,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
927cc-8a-1E-8-2-7,Failed Test,20,Other Stayat home mom,0,Female,31,USA,none,Other husband,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1054eE8c5C49-2,Failed Test,40,Other Student,1,Female,39,USA,I am just starting to learn,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
886Ag6C-1a-2-54,Quit,60,Other Sysadmin,2,Male,24,United States,Python,Web,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
85EG-9G-9A73-8:1686gc9a4I6-23,Completed Tasks,60,Other Teacher,0,Female,38,USA,None,Other na,3,6,2,2,2,3,2,198.6211667,1,0,6,0,0.333333333,0,2,2,0,2,6,,,2
1564ia5g-9e0-94,Quit,-1,Other teacher,0,Female,27,United States,JavaScript,Other Self-taught,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
370cC-8g6c24-7,Failed Test,-1,Other teacher,0,Female,46,usa,none,Other none,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
31EC2A3I-6-8-7,Failed Test,40,Other teacher,2,Male,29,us,c,Other professional development,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1534eG-5C-1g-154,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1026Ae-6g1E-5-62,Completed Tasks,80,Other Teacher,5,Female,29,India,VisualBasic,University,1,3,1,0,2,4,0,401.0663333,2,0,3,0,0,0,0,1,0,2,3,,,2
47iE8g8E488,Failed Test,40,Other teaching professional,1,Male,32,india,html,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1215ea5i-3A8-24,Failed Test,0,Other Tech School,1,Female,32,US,HTML,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
6ca7g8c-2-54,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1136EE1E4A99-2,Failed Test,40,Other Tech Support Manager,15,Male,47,USA,AVR.NET,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
869cA-2c-3e0-4-1,Failed Test,-1,Other Technical User Support Analyst,1,Male,28,USA,"Java, C#",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
46ea1e0E46-4,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
606GA-8e-4c0-2-1,Failed Test,-1,Other teleservices rep/fundraiser,12,Female,42,us,google,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
806ci-4I-5A0-8-5,Failed Test,20,Other Unemployed,0,Male,27,United States,N/A,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
67EE4e7A90-7,Failed Test,-1,Other unemployed,0,Male,38,USA,none,Other did not learn,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1550cA6g7G-4-55,Quit,-1,Other Unemployed,0,Female,29,United States,None,Other I haven't,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
138iG0g7c-2-6-7,Completed Tasks,60,Other unemployed,0,Male,28,United States,none,Web,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
187EI2i-2C-37-2,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
51gC-6G-2C-8-49,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
229ei1A2i-767,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
813Ig-5i-6E9-8-2,Failed Test,20,Other Unemployed,2,Prefer not to tell,24,united states,c++,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
589Ai4a-8i4-2-9,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
43IG3c7G64-7,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1119ae-6g9a24-2,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1100eg0a-2E8-63,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1003gI-3e-1c-31-1,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1676gi-7G-5i220,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1120Ea6I-1G6-6-6,Completed Tasks,100,Other Unemployed,30,Male,49,United States,"C#, HTML, PHP, JavaScript","High School,University",1,3,0,3,0,3,4,756.7736667,2,0,3,0,1,0,3,0,0,0,3,,,2
109ia2G-1g89-3,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
953II-8i7c407,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
111cC-2A4C-582,Completed Tasks,80,Other unemployed,5,Female,36,USA,c sharp,Other self taught,1,1,0,1,0,3,3,114.351,5,0,1,0,1,0,1,0,0,0,1,,,2
32ga2i-8g-6-9-8,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
259CG5g0g054,Failed Test,-1,Other Unemployed Computer Operator,0,Male,61,USA,none,Other NA,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1622GA7i-1G018,Failed Test,40,Other unemployed non-student,0,Female,25,United States of America,English(US),Other never did learn,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
22Gg5A0a080,Failed Test,20,Other Unemployed.,0,Female,19,United States,None,Other Never learned code.,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
362CE5e-9G7-37,Failed Test,-1,Other Unemployed.,0,Female,19,United States,0,Other I haven't learned code.,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1485CC-4G0a-3-51,Failed Test,40,Other Used to work as a software engineer. Currently a homemaker.,2,Female,31,USA,"Java, C, C++",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
140cE2g0e-59-1,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
19CG-8g8e502:609ie-1e-7i-69-2,Completed Tasks,100,Other UX designer/developer,12,Male,29,USA,HTML/CSS (formerly C# and Java in previous jobs),"University,Web,Other Professionally",3,6,0,6,0,2,4,323.3078333,4,0,6,0,1,0,6,0,0,0,6,,,2
16ai-6c-3e-5-17,Completed Tasks,60,Other Website Developer,5,Male,31,USA,PHP,"University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1071cE8c-6C-6-2-3,Failed Test,20,Other work,7,Female,42,united states,java,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1656cE2C0c-749,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1321ee6I3G501,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
721CE9c0G808,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
75eG0i-7a40-4,Failed Test,40,Other Working part time in an establishment,0,Male,35,Indian,Nil,Other Computer Institute,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
85Ee-5E-6I-484,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
288cA-1C-3e6-12,Failed Test,20,Other Workstation Support Specialist,4,Male,41,usa,Visual Basic,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1385AA-4I-8I-94-9,Failed Test,20,Other writer,0.5,Male,71,USA,Windows,Other self taught,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1150cG-4E-2c808,Quit,-1,Other Writer,0,Female,38,USA,English,Other N/a,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
213Ig-6e6A000,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
362aC-2g2c2-98,Failed Test,20,Other wrtier,0,Male,64,USA,none,Other n/a,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1648EC-1i5a7-21,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1154Ee-3c4C31-9,Failed Test,40,Professional_Developer,0,Male,30,usa,english,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1072ca-6i9e-786,Failed Test,-1,Professional_Developer,0,Female,22,USA,C,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1535eC4G4g-8-85:827Ca-4g2e-90-5,Completed Tasks,100,Professional_Developer,1,Male,25,India,JAVA,University,5,13,10,3,0,3,3,111.1340769,4,4,9,2.5,0.333333333,3,2,7,1,0,13,,,2
707AI6C0G387,Failed Test,-1,Professional_Developer,3,Male,25,India,JAVA,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
35eA-7i-2a656,Completed Tasks,100,Professional_Developer,3,Male,25,India,JAVA,University,2,6,3,3,0,3,3,45.173,1,1,5,3,0.6,1,3,2,0,0,6,,,2
351aA-3e0e075,Failed Test,20,Professional_Developer,1,Male,25,USA,html/css,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1146ag0G-2I-103,Failed Test,20,Professional_Developer,1,Female,22,uk,na,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
927ec5i-5E-6-17,Failed Test,-1,Professional_Developer,1,Male,26,INDIA,ASP.NET,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
23ae3g-8e-6-78,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
26aC8a-9a0-6-5,Failed Test,-1,Professional_Developer,1,Female,40,USA,1,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
32CI-7E5g840,Quit,100,Professional_Developer,1,Male,24,India,go,"High School,University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
308IE-6e0i998,Failed Test,40,Professional_Developer,1,Male,28,USA,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1362cC-9c7G149,Failed Test,20,Professional_Developer,1,Male,26,india,java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
290EC-5E7C-933,Failed Test,20,Professional_Developer,1,Male,28,USA,JAVA,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
683EG5G4I82-4,Failed Test,40,Professional_Developer,1,Male,36,india,2,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
1599ag1i0G0-4-9,Failed Test,-1,Professional_Developer,1,Male,34,USA,Java,"Web,Other On the job",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
833gE4E9A218,Failed Test,-1,Professional_Developer,1,Male,22,United States,Ruby,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
55iE8E-1A-374,Completed Tasks,80,Professional_Developer,10,Male,35,USA,"Java, Javascript","University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2
15GG-1G-6I44-8:1540CE2g-7G26-4,Completed Tasks,100,Professional_Developer,10,Male,32,USA,php,"University,Web",4,11,3,8,0,2,4,140.7867273,4,3,8,1,1,2,7,1,1,0,11,,,2
