Worker Id,User quit ?,Worker Score,Worker Experience,Years Programming,Worker Gender,Worker Age,Worker Country,Prog Language,Learned on,#HITs,#Questions Answered,#Yes,#No's,#IDK,Difficulty Average,Confidence Average,Answer Duration Average,Day of most answers,#Expected Yes,#Expected No's,Optimism(Yes'/Expected Yes's),Pessimism(No'/Expected No's),#True Positives,#True Negatives,#False Positives,#False Negatives,#IDK2,Total,,,
1524GC-4c-6e84-1,Completed Tasks,100,Professional_Developer,16.00,Female,40,India,"XML, PHP, Java",University,2,4,1,3,0,4,4,210.45525,4.0,2,2,0.5,1.5,1,2,0,1,0,4,,,2.50
613ia2A7C4-63,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
123cA-1c0a-30-1,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1254gg5C-2C06-7,Completed Tasks,100,Professional_Developer,16.00,Female,44,USA,"C, Python","High School,University,Web",1,3,1,2,0,4,2,1258.072,2.0,1,2,1,1,1,2,0,0,0,3,,,2.50
165GE9I7E1-58,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
919IC4e-3i-6-34,Failed Test,-1,Professional_Developer,16.00,Female,31,USA,Java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,2.50
411Ce-7A0G-3-2-9,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
893ec6i-1a-49-2,Completed Tasks,80,Professional_Developer,17.00,Male,32,USA,Javascript,"High School,University,Web,Other Books",1,3,0,3,0,2,4,314.0023333,1.0,0,3,0,1,0,3,0,0,0,3,,,2.50
1246Gc7A-7G130,Quit,100,Professional_Developer,17.00,Male,37,philippines,"PHP, JAVASCRIPT, JQUERY, VBA","University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
66AC-5a0g-47-9:1443IA-7C-6e967,Completed Tasks,100,Professional_Developer,17.00,Male,39,USA,"C#, VB.NET, Java","University,Web",2,5,3,2,0,2,4,218.199,4.0,1,4,3,0.5,1,2,2,0,0,5,,,20.00
471gc-7A-8e4-73,Completed Tasks,60,Professional_Developer,18.00,Male,35,USA,6,"High School,Web,Other Books",1,3,1,2,0,1,5,469.6266667,1.0,0,3,0,0.666666667,0,2,1,0,0,3,,,20.00
1059Ec7i-9C0-64,Completed Tasks,100,Professional_Developer,19.00,Male,31,United States,"PHP, CSS3, HTML5, JavaScript, C#","Web,Other Self Taught",3,8,2,6,0,2,4,102.987875,2.0,2,6,1,1,1,5,1,1,0,8,,,20.00
786II-3E8i14-8,Failed Test,40,Professional_Developer,2.00,Female,27,INDIA,JAVA,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
593aC6g-4G-23-9,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
282CG9i7A-391,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
859ae7G0a-8-2-1,Failed Test,20,Professional_Developer,2.00,Male,29,India,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
764ea1a8e-7-19,Completed Tasks,60,Professional_Developer,2.00,Male,33,India,java,"University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
20iA3a-7c0-89:98iC3e-9a0-9-6:82Ig0g4c090,Completed Tasks,100,Professional_Developer,2.00,Male,27,India,C++,University,5,10,0,10,0,2,2,207.8038,6.0,3,7,0,1.428571429,0,7,0,3,0,10,,,20.00
796eA-2C-1I842,Failed Test,40,Professional_Developer,2.00,Male,23,India,HTML,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
804ig5I6g6-4-9,Quit,80,Professional_Developer,2.00,Male,25,India,c#,"University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
521Ea-5A9e5-72,Failed Test,-1,Professional_Developer,2.00,Female,43,india,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
541cA4G-8a-1-40,Failed Test,20,Professional_Developer,2.00,Male,29,INDIA,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
519Ae-1A8i-5-39,Failed Test,-1,Professional_Developer,2.00,Female,30,India,java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
775GI0a2G-680,Completed Tasks,60,Professional_Developer,2.00,Female,30,India,java,"University,Web",1,3,1,2,0,3,3,452.019,2.0,2,1,0.5,2,1,1,0,1,0,3,,,20.00
549ac9g0C-33-7,Failed Test,20,Professional_Developer,2.00,Female,29,INDIA,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
21CA-7a-5C-94-5,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1489ac2E-1C678,Failed Test,-1,Professional_Developer,2.00,Male,25,India,c#,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
793Ea5e-4a-70-5,Failed Test,-1,Professional_Developer,2.00,Female,42,India,c++,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
550ie-8E-1a-450,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
111IG1i-5g-7-87,Failed Test,-1,Professional_Developer,2.00,Female,27,INDIA,JAVA,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
315Ei-6I8c5-17,Failed Test,-1,Professional_Developer,2.00,Male,25,United States,"JavaScript, Php, Python, Ruby",High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
1023eg-8i1C506,Completed Tasks,80,Professional_Developer,2.00,Female,26,USA,java,"High School,University",2,3,0,3,0,3,3,21.21533333,2.0,0,3,0,1,0,3,0,0,0,3,,,20.00
681AA3i-4g-303,Failed Test,-1,Professional_Developer,2.00,Female,30,India,Java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
104eE-2E-5a05-8,Completed Tasks,60,Professional_Developer,2.00,Male,46,USA,VB.NET,University,1,3,1,0,2,5,0,443.19,1.0,1,2,1,0,1,0,0,0,2,3,,,20.00
1566Gg-1I7G-1-4-3,Completed Tasks,80,Professional_Developer,2.00,Male,24,canada,"java, plsql",University,2,5,2,3,0,3,5,421.2222,4.0,1,4,2,0.75,0,2,2,1,0,5,,,20.00
380iG6g-5I-904,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1361EG-4E-3G-174,Failed Test,0,Professional_Developer,2.00,Male,27,us,java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
29ii5g2i4-31,Completed Tasks,100,Professional_Developer,2.00,Male,30,USA,"java, peoplesoft",University,3,8,0,8,0,4,3,1538.282125,5.0,3,5,0,1.6,0,5,0,3,0,8,,,20.00
48ae-4g5E108,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
730GC4G-2c-5-9-8,Failed Test,-1,Professional_Developer,2.00,Male,16,san diego,3,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
666cE-8E-6e35-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
926AC-9C6a-1-80,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
15ai0E6G-750,Completed Tasks,60,Professional_Developer,2.00,Male,23,India,"C, C++, Java, .NET, data structure",University,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
216GC-8c1E740,Failed Test,-1,Professional_Developer,2.00,Male,23,India,"C, C++, Java, .NET, data structure",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2,Completed Tasks,100,Professional_Developer,2.00,Male,25,india,java,University,7,17,3,13,1,2,2,158.407,7.0,5,12,0.6,1.083333333,2,10,1,3,1,17,,,20.00
72Gg8C-7a-100,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
472ii0e-2I001,Failed Test,40,Professional_Developer,2.00,Male,27,India,c++,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
217ge-3c0A-5-50,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1091Ga1i-1E838,Failed Test,40,Professional_Developer,2.00,Male,42,U.S.,english,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
763Ae9c-6E3-58,Completed Tasks,60,Professional_Developer,2.00,Female,30,India,Java,"University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
605iE-3g-2e-6-4-7,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
61aE0e-4I947,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1007Ce4C-7e-8-3-7,Completed Tasks,60,Professional_Developer,2.00,Female,26,USA,java,"High School,University,Web",2,6,2,4,0,3,4,65.4825,2.0,2,4,1,1,1,3,1,1,0,6,,,20.00
1021ig9a-2A570,Completed Tasks,80,Professional_Developer,2.00,Male,32,USA,Java,"High School,University",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
924Ae-4E7A677,Failed Test,-1,Professional_Developer,2.00,Male,26,INDIA,JAVA,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
745GG0i-6A-881,Failed Test,40,Professional_Developer,2.00,Male,26,India,"php,c,c++","University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
1331AC4A-7i-1-1-6,Failed Test,0,Professional_Developer,2.00,Female,24,india,dot net,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
780Ia8A2e-1-9-1,Completed Tasks,60,Professional_Developer,2.00,Female,30,India,java,"University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
690eg9E3e-97-9,Completed Tasks,60,Professional_Developer,2.00,Male,23,india,"java,html",University,1,3,1,1,1,3,2,102.2756667,2.0,0,3,0,0.333333333,0,1,1,0,1,3,,,20.00
464Ec-6e-7a14-7,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,Completed Tasks,80,Professional_Developer,20.00,Male,45,US,"Java, JEE",University,6,16,0,16,0,2,4,312.2190625,4.0,5,11,0,1.454545455,0,11,0,5,0,16,,,20.00
60ec-1C-5a-824,Completed Tasks,100,Professional_Developer,20.00,Male,44,USA,C/C++,University,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,20.00
702gc9c4a9-86,Completed Tasks,60,Professional_Developer,20.00,Male,43,USA,Php/Javascript,Other US Army,1,3,1,1,1,4,2,118.0253333,1.0,1,2,1,0.5,0,0,1,1,1,3,,,21.00
83aa-2a3G4-14,Completed Tasks,80,Professional_Developer,20.00,Male,32,US,C++,Other Self Taught,1,3,0,3,0,2,4,544.8806667,6.0,0,3,0,1,0,3,0,0,0,3,,,21.00
396ie3E5A9-5-3,Completed Tasks,60,Professional_Developer,20.00,Male,41,USA,"PHP, Perl","High School,University,Web",1,3,2,1,0,5,5,78.33966667,1.0,1,2,2,0.5,1,1,1,0,0,3,,,22.00
1672ai5g2e3-23,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
152gc-9G1a3-49,Failed Test,-1,Professional_Developer,20.00,Male,36,United States,"Javascript, Python, C","High School,University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,22.00
270eG-5c6A3-46:65eI-2i-2I-9-36,Completed Tasks,100,Professional_Developer,20.00,Male,38,USA,C#,"High School,University,Other On the job",4,12,3,9,0,2,3,177.7431667,5.0,4,8,0.75,1.125,2,7,1,2,0,12,,,22.00
50Cg-8a0c004,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
270ie-2C-4c-550:97ai0I-8C871,Completed Tasks,100,Professional_Developer,20.00,Male,25,USA,c++,"High School,University,Other as long as i can remember honestly",3,9,3,6,0,2,4,185.5694444,1.0,1,8,3,0.75,1,6,2,0,0,9,,,23.00
329aa-1i-5E40-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1514cg-5E-4i4-10,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
946Ia1i-9a653,Failed Test,-1,Professional_Developer,20.00,Male,33,USA,"Python, HTML5",Other Jr. High,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,23.00
1159AI-9A9g2-1-9,Completed Tasks,100,Professional_Developer,20.00,Male,35,United States,Javascript,Other Self-taught as a child,3,9,2,7,0,1,5,167.5481111,2.0,3,6,0.666666667,1.166666667,1,5,1,2,0,9,,,23.00
446iA6E7i810,Completed Tasks,80,Professional_Developer,20.00,Male,43,USA,C,High School,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,23.00
867aI8g3I-156,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1547CE-2g-4a9-1-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1194GI0G8E7-20,Completed Tasks,100,Professional_Developer,20.00,Male,25,USA,C++,"High School,University,Other found a book",1,3,0,3,0,1,4,293.244,2.0,0,3,0,1,0,3,0,0,0,3,,,23.00
740Ce1I9I-71-7,Completed Tasks,100,Professional_Developer,20.00,Male,33,India,PHP,University,3,6,3,3,0,2,5,202.5335,2.0,2,4,1.5,0.75,1,2,2,1,0,6,,,23.00
779iA5I-6E-40-2,Completed Tasks,100,Professional_Developer,20.00,Female,48,US,"Javascript, vb.net","High School,University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,23.00
1eg-4i2g-2-19,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
261ec-2I6G-998,Failed Test,40,Professional_Developer,20.00,Female,31,USA,"JavaSCRIPT, HTML","High School,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,24.00
300eA0A3G951,Completed Tasks,60,Professional_Developer,20.00,Male,41,USA,"PHP, Perl","High School,University,Web",1,2,1,1,0,2,5,344.3475,1.0,0,2,0,0.5,0,1,1,0,0,2,,,25.00
8eg-1c0C89-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
511Ee6A0g1-3-2,Completed Tasks,80,Professional_Developer,20.00,Female,31,USA,"Cold Fusion, Javascript (not Java)/JQuery, HTML CSS",Web,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
670ge8i4i-3-3-4,Failed Test,20,Professional_Developer,20.00,Female,55,india,java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
64gE-7g-7A41-9,Completed Tasks,100,Professional_Developer,20.00,Male,38,USA,C#,"High School,University,Other",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
143IA4G2c934,Completed Tasks,80,Professional_Developer,20.00,Male,38,United States,C#,"High School,University,Other On the job",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
645ca0i0i87-5:419ee1I0A201,Completed Tasks,100,Professional_Developer,20.00,Male,25,USA,c++,"High School,University,Other i really dont remember a time when i couldnt",4,12,3,9,0,2,3,245.7261667,2.0,3,9,1,1,2,8,1,1,0,12,,,25.00
9ae-5G-3a9-8-1,Quit,100,Professional_Developer,20.00,Female,45,Brazil,JavaScript,"University,Web,Other Help and Documentation",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
319gG6G5e-27-8,Failed Test,-1,Professional_Developer,20.00,Male,42,USA,Java,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
75aE-6i4E-140,Completed Tasks,80,Professional_Developer,20.00,Male,38,United States,C#,"High School,University,Other On the job",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
777GC8G-7a-2-1-5,Failed Test,0,Professional_Developer,21.00,Male,40,USA,"Spanish,English","High School,University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
746Ca-3G-9A1-2-7,Failed Test,20,Professional_Developer,22.00,Female,45,usa,english and spanish,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
86ac9A-6C-62-8,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
45ea8E6e0-10:95cg-5I0I151,Completed Tasks,80,Professional_Developer,22.00,Male,37,United States,"C#, PL/SQL, SQL, Java, JavaScript, PHP","High School,University,Web",3,8,4,4,0,2,3,426.841625,6.0,1,7,4,0.571428571,1,4,3,0,0,8,,,25.00
62Gc2E-6G7-37,Quit,60,Professional_Developer,22.00,Male,38,USA,PHP,Other Self taught / College,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
803EA8G-2E2-7-1,Failed Test,40,Professional_Developer,23.00,Male,44,USA,"RPG, Visual Basic","High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
26Gc0I0A54-6,Failed Test,40,Professional_Developer,23.00,Male,44,USA,"RPG, Visual Basic","High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
857ce2e5c447,Failed Test,40,Professional_Developer,23.00,Male,44,USA,"RPG, Visual Basic","High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,25.00
1037iE2G6E-82-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
852ii-4G7I8-4-6,Failed Test,20,Professional_Developer,23.00,Male,44,USA,"RPG, Visual Basic","High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,26.00
879AA0e7G208,Completed Tasks,60,Professional_Developer,23.00,Male,44,USA,"RPG, Visual Basic","High School,University",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,28.00
835Ee2i-2A-13-3,Failed Test,40,Professional_Developer,23.00,Male,44,USA,"RPG, Visual Basic","High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
760ca2e-6e4-17,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
27Ei-8i0A-3-59:15cG-7i7C996,Completed Tasks,60,Professional_Developer,23.00,Male,44,USA,"RPG, Visual Basic","High School,University",9,24,3,20,1,2,4,419.7563333,3.0,7,17,0.428571429,1.176470588,3,16,0,4,1,24,,,3.00
886ci-9I6g-5-8-2,Completed Tasks,100,Professional_Developer,25.00,Male,42,United States of America,"C#, c++","High School,University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
78Cc4a-8i-9-9-8,Failed Test,20,Professional_Developer,25.00,Female,33,INDIA,ENGLISH,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
9CG0A-2g3-80,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
94iC8I-7g2-6-9:176ac-2C-6e7-94,Completed Tasks,60,Professional_Developer,25.00,Male,42,United States of America,"C#, C++","High School,University,Web",6,18,9,9,0,1,5,208.8783333,1.0,4,14,2.25,0.642857143,3,8,6,1,0,18,,,3.00
91Ca-7G6e-5-5-6,Completed Tasks,80,Professional_Developer,25.00,Male,53,US,"perl, c, javascript, php",University,1,3,0,3,0,3,4,121.9653333,4.0,0,3,0,1,0,3,0,0,0,3,,,3.00
1220Ea-8c1c-645,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
935Ei-8e-1E-7-9-7,Completed Tasks,100,Professional_Developer,25.00,Male,48,USA,"Java, C++","University,Web,Other Employer",2,3,0,3,0,2,4,341.8036667,2.0,0,3,0,1,0,3,0,0,0,3,,,3.00
39ic5c2i705,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1476Ae3i4C73-1,Failed Test,40,Professional_Developer,25.00,Male,53,US,"perl, c, javascript, php",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
787ee-3A2a3-1-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
169ia6i1g228,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1541iI-2a2i3-42,Completed Tasks,80,Professional_Developer,25.00,Male,53,US,"perl, c, javascript, php",University,1,3,0,0,3,3,0,264.832,4.0,1,2,0,0,0,0,0,0,3,3,,,3.00
1583cG-5E-8C-6-50,Completed Tasks,80,Professional_Developer,25.00,Male,44,USA,C,High School,1,3,2,1,0,3,4,486.6426667,4.0,1,2,2,0.5,1,1,1,0,0,3,,,3.00
47Gi2a9C33-3,Completed Tasks,80,Professional_Developer,25.00,Male,53,US,"perl, c, javascript, php",University,3,6,2,3,1,3,4,587.4506667,4.0,1,5,2,0.6,0,2,2,1,1,6,,,3.00
24ca2I5A80-3,Failed Test,40,Professional_Developer,25.00,Male,48,USA,"Java, C++","University,Other Employer",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
1598AG0g-8e-9-32,Completed Tasks,80,Professional_Developer,25.00,Male,25,USA,c++,"High School,University,Other forever",1,2,1,1,0,1,5,61.3,4.0,1,1,1,1,1,1,0,0,0,2,,,3.00
1033Ae4A5G2-3-4,Completed Tasks,100,Professional_Developer,25.00,Male,42,United States of America,"c#, c++","High School,University,Web",1,3,1,2,0,1,5,114.112,2.0,1,2,1,1,1,2,0,0,0,3,,,3.00
324Ee1c1a5-98,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
792GI1E6A409,Completed Tasks,100,Professional_Developer,25.00,Male,47,USA,c++,University,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
14Gg6e1I7-56,Completed Tasks,100,Professional_Developer,28.00,Male,52,USA,"C++, C#, Javascript, Python","University,Other On the job",1,3,0,3,0,1,2,607.0306667,5.0,0,3,0,1,0,3,0,0,0,3,,,3.00
1343cA-3i-4c068,Completed Tasks,60,Professional_Developer,3.00,Male,33,india,perl,University,1,2,2,0,0,4,4,74.6075,3.0,0,2,0,0,0,0,2,0,0,2,,,3.00
1333CA-9C7a494,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
68II-3a-5I0-27,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
266Ig-3a-8A-510,Failed Test,0,Professional_Developer,3.00,Male,29,India,"java, c++",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
918eI6I7i-5-57,Failed Test,20,Professional_Developer,3.00,Female,23,india,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
1567GC-7g-7C82-1,Failed Test,-1,Professional_Developer,3.00,Female,26,india,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
654eA-3g-6E451,Completed Tasks,60,Professional_Developer,3.00,Male,24,India,developing,"High School,University,Web",1,3,2,1,0,1,4,41.27866667,1.0,0,3,0,0.333333333,0,1,2,0,0,3,,,3.00
1360cI-7G6c-8-65,Failed Test,20,Professional_Developer,3.00,Male,26,india,java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
22CG4I-7c-154,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
229CG0C-2i00-1,Failed Test,40,Professional_Developer,3.00,Female,30,india,powershell,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
115EG-4e4c345,Failed Test,40,Professional_Developer,3.00,Female,34,USA,java,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
893eI-2A9E-62-5,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
47ag-2c8A7-54,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
530AA8i5a03-9,Failed Test,-1,Professional_Developer,3.00,Female,29,US,BASIC,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
40Ag4a-1c-41-2,Completed Tasks,60,Professional_Developer,3.00,Female,25,United States,"php, python, javascript",Web,5,15,2,13,0,2,3,153.4246,4.0,6,9,0.333333333,1.444444444,1,8,1,5,0,15,,,3.00
326Ce-2I2C-700,Failed Test,40,Professional_Developer,3.00,Male,27,USA,Java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
212ga3E4G379,Failed Test,0,Professional_Developer,3.00,Male,25,india,core java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
1525Ci7G3i-713,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
299EC-4G-4a-3-89,Completed Tasks,80,Professional_Developer,3.00,Female,33,US,"SQL, Java",University,1,3,0,3,0,1,3,261.8803333,1.0,0,3,0,1,0,3,0,0,0,3,,,3.00
233gA0E2C0-3-7,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
518Ig-7a-6e-98-7,Failed Test,20,Professional_Developer,3.00,Male,27,India,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,3.00
344eC5G0E4-8-9,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
427II8i2G217,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
